# typeId\tenName\tzhName
61232	Rare Moon Mining Crystal Type C II Blueprint	稀有卫星矿石采集晶体C型蓝图 II
17919	Rattlesnake Blueprint	响尾蛇级蓝图
34153	Rattlesnake Victory Edition Blueprint	响尾蛇级胜利版蓝图
688	Raven Blueprint	乌鸦级蓝图
34226	Raven Guristas Edition Blueprint	乌鸦级古斯塔斯版蓝图
34228	Raven Kaalakiota Edition Blueprint	乌鸦级卡拉吉塔集团版蓝图
17637	Raven Navy Issue Blueprint	乌鸦级海军型蓝图
34230	Raven Nugoeihuvi Edition Blueprint	乌鸦级纳基维版蓝图
4404	Reactive Armor Hardener Blueprint	反应式装甲增强器蓝图
1354	Reactor Control Unit I Blueprint	反应堆控制元件蓝图 I
1356	Reactor Control Unit II Blueprint	反应堆控制元件蓝图 II
935	Reaper Blueprint	死神号蓝图
25772	Recon Probe Launcher II Blueprint	侦测探针发射器蓝图 II
17885	Recon System Scanner Blueprint	侦查星系扫描仪蓝图
30479	Reconfigured Subspace Calibrator Blueprint	重配置的亚空间校准器蓝图
22429	Redeemer Blueprint	救世级蓝图
41132	Regulated Compact Ion Siege Blaster Blueprint	校准型紧凑型离子会战疾速炮蓝图
41086	Regulated Compact Triple Neutron Blaster Cannon Blueprint	校准型紧凑型三中子疾速加农炮蓝图
1334	Reinforced Bulkheads I Blueprint	强化舱隔壁蓝图 I
1336	Reinforced Bulkheads II Blueprint	强化舱隔壁蓝图 II
30009	Reinforced Metallofullerene Alloys Blueprint	加强型金属富勒烯合金蓝图
22178	Relic Analyzer I Blueprint	遗迹分析仪蓝图 I
30833	Relic Analyzer II Blueprint	遗迹分析仪蓝图 II
11798	Remote Sensor Booster I Blueprint	远程感应增强器蓝图 I
11799	Remote Sensor Booster II Blueprint	远程感应增强器蓝图 II
11803	Remote Sensor Dampener I Blueprint	远程感应抑阻器蓝图 I
11804	Remote Sensor Dampener II Blueprint	远程感应抑阻器蓝图 II
11617	Remote Tracking Computer I Blueprint	远距索敌计算机蓝图 I
11851	Remote Tracking Computer II Blueprint	远距索敌计算机蓝图 II
81074	Repelling Shield Emitter Blueprint	斥力护盾发射器蓝图
2769	Reprocessing Array Blueprint	提炼阵列蓝图
15758	Republic Fleet 100MN Afterburner Blueprint	共和舰队100MN加力燃烧器蓝图
15754	Republic Fleet 10MN Afterburner Blueprint	共和舰队10MN加力燃烧器蓝图
15750	Republic Fleet 1MN Afterburner Blueprint	共和舰队1MN加力燃烧器蓝图
15756	Republic Fleet 500MN Microwarpdrive Blueprint	共和舰队500MN微型跃迁推进器蓝图
15752	Republic Fleet 50MN Microwarpdrive Blueprint	共和舰队50MN微型跃迁推进器蓝图
15748	Republic Fleet 5MN Microwarpdrive Blueprint	共和舰队5MN微型跃迁推进器蓝图
15684	Republic Fleet Ballistic Control System Blueprint	共和舰队弹道控制系统蓝图
94007	Republic Fleet Bastion Module Blueprint	共和舰队堡垒装备蓝图
31893	Republic Fleet Berserker Blueprint	共和舰队狂战士蓝图
31895	Republic Fleet Bouncer Blueprint	共和舰队保镖蓝图
28325	Republic Fleet Carbonized Lead L Blueprint	共和舰队碳铅弹蓝图 L
28327	Republic Fleet Carbonized Lead M Blueprint	共和舰队碳铅弹蓝图 M
28329	Republic Fleet Carbonized Lead S Blueprint	共和舰队碳铅弹蓝图 S
28331	Republic Fleet Carbonized Lead XL Blueprint	共和舰队碳铅弹蓝图 XL
17486	Republic Fleet Cruise Missile Launcher Blueprint	共和舰队巡航导弹发射器蓝图
28333	Republic Fleet Depleted Uranium L Blueprint	共和舰队贫铀弹蓝图 L
28335	Republic Fleet Depleted Uranium M Blueprint	共和舰队贫铀弹蓝图 M
28337	Republic Fleet Depleted Uranium S Blueprint	共和舰队贫铀弹蓝图 S
28339	Republic Fleet Depleted Uranium XL Blueprint	共和舰队贫铀弹蓝图 XL
83606	Republic Fleet Dromi Blueprint	共和舰队德洛米级蓝图
83598	Republic Fleet Einherji Blueprint	共和舰队因赫吉舰载机蓝图
15720	Republic Fleet EM Armor Hardener Blueprint	共和舰队电磁装甲增强器蓝图
15698	Republic Fleet EM Coating Blueprint	共和舰队电磁涂层蓝图
15918	Republic Fleet EM Shield Amplifier Blueprint	共和舰队电磁护盾增效器蓝图
15718	Republic Fleet Explosive Armor Hardener Blueprint	共和舰队爆炸装甲增强器蓝图
15700	Republic Fleet Explosive Coating Blueprint	共和舰队爆炸涂层蓝图
15924	Republic Fleet Explosive Shield Amplifier Blueprint	共和舰队爆炸护盾增效器蓝图
17813	Republic Fleet Firetail Blueprint	共和舰队火尾鸡级蓝图
83602	Republic Fleet Gram Blueprint	共和舰队格拉墨级蓝图
15807	Republic Fleet Gyrostabilizer Blueprint	共和舰队回转稳定器蓝图
28376	Republic Fleet Heavy Assault Missile Launcher Blueprint	共和舰队重型攻击导弹发射器蓝图
15716	Republic Fleet Kinetic Armor Hardener Blueprint	共和舰队动能装甲增强器蓝图
15702	Republic Fleet Kinetic Coating Blueprint	共和舰队动能涂层蓝图
15920	Republic Fleet Kinetic Shield Amplifier Blueprint	共和舰队动能护盾增效器蓝图
15940	Republic Fleet Large Proton Smartbomb Blueprint	共和舰队大型质子立体炸弹蓝图
31933	Republic Fleet Large Shield Extender Blueprint	共和舰队大型护盾扩展装置蓝图
15938	Republic Fleet Medium Proton Smartbomb Blueprint	共和舰队中型质子立体炸弹蓝图
31929	Republic Fleet Medium Shield Extender Blueprint	共和舰队中型护盾扩展装置蓝图
15704	Republic Fleet Multispectrum Coating Blueprint	共和舰队多谱式涂层蓝图
33460	Republic Fleet Rapid Heavy Missile Launcher Blueprint	共和舰队重型快速导弹发射器蓝图
17489	Republic Fleet Rocket Launcher Blueprint	共和舰队火箭发射器蓝图
15908	Republic Fleet Shield Boost Amplifier Blueprint	共和舰队护盾回充增量增效器蓝图
15936	Republic Fleet Small Proton Smartbomb Blueprint	共和舰队小型质子立体炸弹蓝图
31925	Republic Fleet Small Shield Extender Blueprint	共和舰队小型护盾扩展装置蓝图
31945	Republic Fleet Target Painter Blueprint	共和舰队目标标记装置蓝图
15714	Republic Fleet Thermal Armor Hardener Blueprint	共和舰队热能装甲增强器蓝图
15696	Republic Fleet Thermal Coating Blueprint	共和舰队热能涂层蓝图
15922	Republic Fleet Thermal Shield Amplifier Blueprint	共和舰队热能护盾增效器蓝图
15966	Republic Fleet Tracking Enhancer Blueprint	共和舰队索敌增强器蓝图
31891	Republic Fleet Valkyrie Blueprint	共和舰队瓦尔基里蓝图
15892	Republic Fleet Warp Disruptor Blueprint	共和舰队跃迁扰断器蓝图
15894	Republic Fleet Warp Scrambler Blueprint	共和舰队跃迁扰频器蓝图
31889	Republic Fleet Warrior Blueprint	共和舰队武士蓝图
2821	Research Laboratory Blueprint	研究实验室蓝图
11394	Retribution Blueprint	审判者蓝图
17479	Retriever Blueprint	回旋者级蓝图
19721	Revelation Blueprint	神示级蓝图
74000	Revelation Navy Issue Blueprint	神示级海军型蓝图
34346	Revelation Sarum Edition Blueprint	神示级萨拉姆版蓝图
93965	Revelli’s Modified Integrated Analyzer Blueprint	雷维利的改良型集成式分析仪蓝图
3515	Revenant Blueprint	归魂者级蓝图
28845	Rhea Blueprint	奥鸟级蓝图
691	Rifter Blueprint	裂谷级蓝图
33666	Rifter Krusual Edition Blueprint	裂谷级克鲁夏版蓝图
33664	Rifter Nefantar Edition Blueprint	裂谷级内凡达版蓝图
10630	Rocket Launcher I Blueprint	火箭发射器蓝图 I
10632	Rocket Launcher II Blueprint	火箭发射器蓝图 II
49716	Rodiva Blueprint	洛迪瓦级蓝图
24689	Rokh Blueprint	鹏鲲级蓝图
33628	Rokh Nugoeihuvi Edition Blueprint	鹏鲲级纳基维版蓝图
33630	Rokh Wiyrkomi Edition Blueprint	鹏鲲级维克米集团版蓝图
11960	Rook Blueprint	白嘴鸦级蓝图
28353	Rorqual Blueprint	长须鲸级蓝图
33688	Rorqual ORE Development Edition Blueprint	长须鲸级ORE开发版蓝图
80004	Ruined Electrical Filament Blueprint	毁灭电子纤维蓝图
974	Rupture Blueprint	断崖级蓝图
57509	S-R Trigger Neurolink Conduit Blueprint	S-R触发式神经链接回路蓝图
22457	Sabre Blueprint	剑齿虎级蓝图
12020	Sacrilege Blueprint	渎圣级蓝图
32982	Salvage Drone I Blueprint	打捞无人机 I 蓝图
55762	Salvage Drone II Blueprint	打捞无人机蓝图 II
25862	Salvager I Blueprint	打捞器蓝图 I
30837	Salvager II Blueprint	打捞器蓝图 II
88216	Sanctified Vidette Filament Blueprint	维德特圣域纤维蓝图
27781	Sansha Control Tower Blueprint	萨沙控制塔蓝图
27783	Sansha Control Tower Medium Blueprint	萨沙中型控制塔蓝图
27785	Sansha Control Tower Small Blueprint	萨沙小型控制塔蓝图
27877	Sansha Energy Neutralizing Battery Blueprint	萨沙能量中和波发射台蓝图
2211	Sansha Juggernaut Torpedo Blueprint	萨沙独裁者鱼雷蓝图
27808	Sansha Large Beam Laser Battery Blueprint	萨沙大型集束激光炮台蓝图
27807	Sansha Large Pulse Laser Battery Blueprint	萨沙大型脉冲激光炮台蓝图
27809	Sansha Medium Beam Laser Battery Blueprint	萨沙中型集束激光炮台蓝图
27810	Sansha Medium Pulse Laser Battery Blueprint	萨沙中型脉冲激光炮台蓝图
27812	Sansha Small Beam Laser Battery Blueprint	萨沙小型集束激光炮台蓝图
27811	Sansha Small Pulse Laser Battery Blueprint	萨沙小型脉冲激光炮台蓝图
2179	Sansha Wrath Cruise Missile Blueprint	萨沙怒火巡航导弹蓝图
87383	Sarathiel Blueprint	萨拉希尔蓝图
32988	Sarum Magnate Blueprint	萨拉姆富豪级蓝图
41382	Satyr I Blueprint	萨梯蓝图 I
41383	Satyr II Blueprint	萨梯蓝图 II
17327	Scalar Capacitor Unit Blueprint	标量电容器单元蓝图
40302	Scalpel Blueprint	手术刀级蓝图
33177	Scan Acquisition Array I Blueprint	扫描精准阵列蓝图 I
33198	Scan Acquisition Array II Blueprint	扫描精准阵列蓝图 II
33179	Scan Pinpointing Array I Blueprint	扫描定位阵列蓝图 I
33200	Scan Pinpointing Array II Blueprint	扫描定位阵列蓝图 II
17902	Scan Probe Launcher II Blueprint	扫描探针发射器蓝图 II
33181	Scan Rangefinding Array I Blueprint	扫描测距阵列蓝图 I
33202	Scan Rangefinding Array II Blueprint	扫描测距阵列蓝图 II
29014	Scan Resolution Dampening Script Blueprint	扫描分辨率抑阻脚本蓝图
29012	Scan Resolution Script Blueprint	扫描分辨率修正脚本蓝图
86177	SCARAB Breacher Pod M Blueprint	圣甲虫突破者座舱M蓝图
86176	SCARAB Breacher Pod S Blueprint	圣甲虫突破者座舱S蓝图
41369	Scarab I Blueprint	圣甲虫蓝图 I
41370	Scarab II Blueprint	圣甲虫蓝图 II
11979	Scimitar Blueprint	曲剑级蓝图
27917	Scorch Bomb Blueprint	灼烧炸弹蓝图
12821	Scorch L Blueprint	灼烧蓝图 L
12819	Scorch M Blueprint	灼烧蓝图 M
12564	Scorch S Blueprint	灼烧蓝图 S
41331	Scorch XL Blueprint	灼烧蓝图 XL
18063	Scordite Mining Crystal I Blueprint	灼烧岩采集晶体蓝图 I
18617	Scordite Mining Crystal II Blueprint	灼烧岩采集晶体蓝图 II
994	Scorpion Blueprint	毒蝎级蓝图
4006	Scorpion Ishukone Watch Blueprint	毒蝎级异株湖保安型蓝图
32310	Scorpion Navy Issue Blueprint	毒蝎级海军型蓝图
1827	Scourge Auto-Targeting Cruise Missile I Blueprint	鞭挞自动锁定巡航导弹蓝图 I
1819	Scourge Auto-Targeting Heavy Missile I Blueprint	鞭挞自动锁定重型导弹蓝图 I
1811	Scourge Auto-Targeting Light Missile I Blueprint	鞭挞自动锁定轻型导弹蓝图 I
804	Scourge Cruise Missile Blueprint	鞭挞巡航导弹蓝图
24534	Scourge Fury Cruise Missile Blueprint	鞭挞愤怒巡航导弹蓝图
2630	Scourge Fury Heavy Missile Blueprint	鞭挞愤怒重型导弹蓝图
24496	Scourge Fury Light Missile Blueprint	鞭挞愤怒轻型导弹蓝图
41293	Scourge Fury XL Cruise Missile Blueprint	鞭挞愤怒超大型巡航导弹蓝图
26762	Scourge Heavy Assault Missile Blueprint	鞭挞重型攻击导弹蓝图
810	Scourge Heavy Missile Blueprint	鞭挞重型导弹蓝图
24614	Scourge Javelin Heavy Assault Missile Blueprint	鞭挞标枪重型攻击导弹蓝图
24605	Scourge Javelin Rocket Blueprint	鞭挞标枪火箭蓝图
24530	Scourge Javelin Torpedo Blueprint	鞭挞标枪鱼雷蓝图
41278	Scourge Javelin XL Torpedo Blueprint	鞭挞标枪超大型鱼雷蓝图
811	Scourge Light Missile Blueprint	鞭挞轻型导弹蓝图
24542	Scourge Precision Cruise Missile Blueprint	鞭挞精准巡航导弹蓝图
24514	Scourge Precision Heavy Missile Blueprint	鞭挞精准重型导弹蓝图
24502	Scourge Precision Light Missile Blueprint	鞭挞精准轻型导弹蓝图
41292	Scourge Precision XL Cruise Missile Blueprint	鞭挞精准超大型巡航导弹蓝图
2680	Scourge Rage Heavy Assault Missile Blueprint	鞭挞狂乱重型攻击导弹蓝图
24472	Scourge Rage Rocket Blueprint	鞭挞狂乱火箭蓝图
24522	Scourge Rage Torpedo Blueprint	鞭挞狂乱鱼雷蓝图
41279	Scourge Rage XL Torpedo Blueprint	鞭挞狂乱超大型鱼雷蓝图
1220	Scourge Rocket Blueprint	鞭挞火箭蓝图
1221	Scourge Torpedo Blueprint	鞭挞鱼雷蓝图
32437	Scourge XL Cruise Missile Blueprint	鞭挞超大型巡航导弹蓝图
17860	Scourge XL Torpedo Blueprint	鞭挞超大型鱼雷蓝图
41146	Scout Scoped Dual 1000mm Railgun Blueprint	侦查员视野型双联1000mm磁轨炮蓝图
41163	Scout Scoped Hexa 2500mm Repeating Cannon Blueprint	侦查员视野型六联2500mm频射加农炮蓝图
41170	Scout Scoped Quad 3500mm Siege Artillery Blueprint	侦查员视野型四联3500mm会战火炮蓝图
41095	Scout Scoped Quad 800mm Repeating Cannon Blueprint	侦查员视野型四联800mm频射加农炮蓝图
976	Scythe Blueprint	镰刀级蓝图
29339	Scythe Fleet Issue Blueprint	镰刀级舰队型蓝图
20239	Secure Gravimetric Backup Cluster I Blueprint	安全引力感应器支援集群蓝图 I
20245	Secure Ladar Backup Cluster I Blueprint	安全光雷达感应器支援集群蓝图 I
20251	Secure Magnetometric Backup Cluster I Blueprint	安全磁力感应器支援集群蓝图 I
20261	Secure Radar Backup Cluster I Blueprint	安全雷达感应器支援集群蓝图 I
34397	Self-Assembling Nanolattice Blueprint	自组装式纳米晶格蓝图
11620	Sensor Booster I Blueprint	感应增强器蓝图 I
11808	Sensor Booster II Blueprint	感应增强器蓝图 II
2763	Sensor Dampening Battery Blueprint	感应抑阻波发射台蓝图
41388	Sensor Dampening Burst Projector Blueprint	感应抑阻脉冲波投射器蓝图
42879	Sensor Optimization Charge Blueprint	感应器优化弹药蓝图
26961	Sensor Strength Rig I Blueprint	感应强度改装件蓝图 I
26963	Sensor Strength Rig II Blueprint	感应强度改装件蓝图 II
41418	Sentient Fighter Support Unit Blueprint	缚魂铁骑舰载机辅助单元蓝图
11191	Sentinel Blueprint	哨兵级蓝图
88218	Sentinel MZ Filament Blueprint	哨兵MZ纤维蓝图
27706	Serpentis Control Tower Blueprint	天蛇控制塔蓝图
27707	Serpentis Control Tower Medium Blueprint	天蛇中型控制塔蓝图
27708	Serpentis Control Tower Small Blueprint	天蛇小型控制塔蓝图
27848	Serpentis Large Blaster Battery Blueprint	天蛇大型疾速炮台蓝图
27843	Serpentis Large Railgun Battery Blueprint	天蛇大型磁轨炮台蓝图
27847	Serpentis Medium Blaster Battery Blueprint	天蛇中型疾速炮台蓝图
27844	Serpentis Medium Railgun Battery Blueprint	天蛇中型磁轨炮台蓝图
27873	Serpentis Sensor Dampening Battery Blueprint	天蛇感应抑阻波发射台蓝图
27846	Serpentis Small Blaster Battery Blueprint	天蛇小型疾速炮台蓝图
27845	Serpentis Small Railgun Battery Blueprint	天蛇小型磁轨炮台蓝图
27868	Serpentis Warp Disruption Battery Blueprint	天蛇跃迁扰断波发射台蓝图
27867	Serpentis Warp Scrambling Battery Blueprint	天蛇跃迁扰频波发射台蓝图
2949	Shadow Blueprint	暗影无人机蓝图
27713	Shadow Control Tower Blueprint	暗影控制塔蓝图
27712	Shadow Control Tower Medium Blueprint	暗影中型控制塔蓝图
27714	Shadow Control Tower Small Blueprint	暗影小型控制塔蓝图
27849	Shadow Large Blaster Battery Blueprint	暗影大型疾速炮台蓝图
27850	Shadow Large Railgun Battery Blueprint	暗影大型磁轨炮台蓝图
27852	Shadow Medium Blaster Battery Blueprint	暗影中型疾速炮台蓝图
27851	Shadow Medium Railgun Battery Blueprint	暗影中型磁轨炮台蓝图
27874	Shadow Sensor Dampening Battery Blueprint	暗影感应抑阻波发射台蓝图
41248	Shadow Serpentis 10000MN Afterburner Blueprint	暗影天蛇10000MN加力燃烧器蓝图
41613	Shadow Serpentis 25000mm Steel Plates Blueprint	暗影天蛇25000mm钢附甲板蓝图
41260	Shadow Serpentis 50000MN Microwarpdrive Blueprint	暗影天蛇50000MN微型跃迁推进器蓝图
41619	Shadow Serpentis Capital Armor Repairer Blueprint	暗影天蛇旗舰级装甲维修器蓝图
41660	Shadow Serpentis Capital Flex Armor Hardener Blueprint	暗影天蛇旗舰级弯曲装甲增强器蓝图
41626	Shadow Serpentis Capital Remote Armor Repairer Blueprint	暗影天蛇旗舰级远程装甲维修器蓝图
41147	Shadow Serpentis Dual 1000mm Railgun Blueprint	暗影天蛇双联1000mm磁轨炮蓝图
40746	Shadow Serpentis Heavy Warp Disruptor Blueprint	暗影天蛇重型跃迁扰断器蓝图
40763	Shadow Serpentis Heavy Warp Scrambler Blueprint	暗影天蛇重型跃迁扰频器蓝图
41137	Shadow Serpentis Ion Siege Blaster Blueprint	暗影天蛇离子会战疾速炮蓝图
41091	Shadow Serpentis Triple Neutron Blaster Cannon Blueprint	暗影天蛇三中子疾速加农炮蓝图
27853	Shadow Small Blaster Battery Blueprint	暗影小型疾速炮台蓝图
27854	Shadow Small Railgun Battery Blueprint	暗影小型磁轨炮台蓝图
27869	Shadow Warp Disruption Battery Blueprint	暗影跃迁扰断波发射台蓝图
27870	Shadow Warp Scrambling Battery Blueprint	暗影跃迁扰频波发射台蓝图
11562	Shield Boost Amplifier I Blueprint	护盾回充增量增效器蓝图 I
24444	Shield Boost Amplifier II Blueprint	护盾回充增量增效器蓝图 II
4408	Shield Booster Fuel Allocation Script Blueprint	护盾回充增量器燃料分配脚本蓝图
43545	Shield Command Burst I Blueprint	护盾指挥脉冲波蓝图 I
43610	Shield Command Burst II Blueprint	护盾指挥脉冲波蓝图 II
41594	Shield EM Resistance Script Blueprint	护盾电磁抗性脚本蓝图
41597	Shield Explosive Resistance Script Blueprint	护盾爆炸抗性脚本蓝图
42884	Shield Extension Charge Blueprint	护盾扩展弹药蓝图
1255	Shield Flux Coil I Blueprint	护盾通量线圈蓝图 I
1257	Shield Flux Coil II Blueprint	护盾通量线圈蓝图 II
42885	Shield Harmonizing Charge Blueprint	护盾协调弹药蓝图
41596	Shield Kinetic Resistance Script Blueprint	护盾动能抗性脚本蓝图
2332	Shield Power Relay I Blueprint	护盾能源继电器蓝图 I
1423	Shield Power Relay II Blueprint	护盾能源继电器蓝图 II
1026	Shield Recharger I Blueprint	护盾回充器蓝图 I
1027	Shield Recharger II Blueprint	护盾回充器蓝图 II
41595	Shield Thermal Resistance Script Blueprint	护盾热能抗性脚本蓝图
26965	Shield Transporter Rig I Blueprint	护盾传输设备改装件蓝图 I
26967	Shield Transporter Rig II Blueprint	护盾传输设备改装件蓝图 II
20241	Shielded Gravimetric Backup Cluster I Blueprint	盾防引力感应器支援集群蓝图 I
20247	Shielded Ladar Backup Cluster I Blueprint	盾防光雷达感应器支援集群蓝图 I
20253	Shielded Magnetometric Backup Cluster I Blueprint	盾防磁力感应器支援集群蓝图 I
20263	Shielded Radar Backup Cluster I Blueprint	盾防雷达感应器支援集群蓝图 I
2752	Ship Maintenance Array Blueprint	舰船维护阵列蓝图
1075	Ship Scanner I Blueprint	船体扫描器蓝图 I
1856	Ship Scanner II Blueprint	船体扫描器蓝图 II
12764	Shock L Blueprint	震击蓝图 L
12770	Shock M Blueprint	震击蓝图 M
12630	Shock S Blueprint	震击蓝图 S
27919	Shrapnel Bomb Blueprint	榴霰炸弹蓝图
20281	Siege Module I Blueprint	会战装备蓝图 I
4293	Siege Module II Blueprint	会战装备蓝图 II
22307	Siege Warfare Link - Active Shielding I Blueprint	会战作战网络—激活能量盾蓝图
4281	Siege Warfare Link - Active Shielding II Blueprint	会战作战网络—激活能量盾蓝图 II
22308	Siege Warfare Link - Shield Efficiency I Blueprint	会战作战网络—护盾效率蓝图
4283	Siege Warfare Link - Shield Efficiency II Blueprint	会战作战网络—护盾效率蓝图 II
22306	Siege Warfare Link - Shield Harmonizing I Blueprint	会战作战网络—护盾协调蓝图
4285	Siege Warfare Link - Shield Harmonizing II Blueprint	会战作战网络—护盾协调蓝图 II
19745	Sigil Blueprint	魔符级蓝图
11634	Signal Amplifier I Blueprint	信号放大器蓝图 I
11812	Signal Amplifier II Blueprint	信号放大器蓝图 II
25562	Signal Distortion Amplifier I Blueprint	信号畸变放大器蓝图 I
25564	Signal Distortion Amplifier II Blueprint	信号畸变放大器蓝图 II
53989	Signal-15 'Needlejack' Filament Blueprint	信号-15“挺针”纤维蓝图
53991	Signal-25 'Needlejack' Filament Blueprint	信号-25“挺针”纤维蓝图
4410	Signature Radius Suppressor I Blueprint	信号半径抑制装置蓝图 I
2748	Silo Blueprint	储藏库蓝图
60341	Simple Asteroid Mining Crystal Type A I Blueprint	普通小行星采集晶体A型蓝图 I
60342	Simple Asteroid Mining Crystal Type A II Blueprint	普通小行星采集晶体A型蓝图 II
60363	Simple Asteroid Mining Crystal Type B I Blueprint	普通小行星采集晶体B型蓝图 I
60351	Simple Asteroid Mining Crystal Type B II Blueprint	普通小行星采集晶体B型蓝图 II
60364	Simple Asteroid Mining Crystal Type C I Blueprint	普通小行星采集晶体C型蓝图 I
60352	Simple Asteroid Mining Crystal Type C II Blueprint	普通小行星采集晶体C型蓝图 II
2797	Simple Reactor Array Blueprint	简单反应阵列蓝图
22431	Sin Blueprint	罪恶级蓝图
80003	Sinister Exotic Filament Blueprint	邪恶异种纤维蓝图
41371	Siren I Blueprint	塞壬蓝图 I
41372	Siren II Blueprint	塞壬蓝图 II
40723	Sisters Capital Emergency Hull Energizer Blueprint	姐妹会旗舰级紧急船体增能器蓝图
28759	Sisters Core Probe Launcher Blueprint	姐妹会核心探针发射器蓝图
28757	Sisters Expanded Probe Launcher Blueprint	姐妹会延伸探针发射器蓝图
22547	Skiff Blueprint	轻舟级蓝图
43546	Skirmish Command Burst I Blueprint	游击战指挥脉冲波蓝图 I
43611	Skirmish Command Burst II Blueprint	游击战指挥脉冲波蓝图 II
22309	Skirmish Warfare Link - Evasive Maneuvers I Blueprint	游击作战网络—规避机动蓝图
4287	Skirmish Warfare Link - Evasive Maneuvers II Blueprint	游击作战网络—规避机动蓝图 II
22310	Skirmish Warfare Link - Interdiction Maneuvers I Blueprint	游击作战网络—阻断机动蓝图
4289	Skirmish Warfare Link - Interdiction Maneuvers II Blueprint	游击作战网络—阻断机动蓝图 II
22311	Skirmish Warfare Link - Rapid Deployment I Blueprint	游击作战网络—快速机动蓝图
4291	Skirmish Warfare Link - Rapid Deployment II Blueprint	游击作战网络—快速机动蓝图 II
54842	Skybreaker Blueprint	破天级蓝图
54872	SlamBolt Condenser Pack L Blueprint	瞬闪电容包蓝图 L
54868	SlamBolt Condenser Pack M Blueprint	瞬闪电容包蓝图 M
54864	SlamBolt Condenser Pack S Blueprint	瞬闪电容包蓝图 S
689	Slasher Blueprint	伐木者级蓝图
22445	Sleipnir Blueprint	斯雷普尼级蓝图
23816	Small 'Caltrop' Energy Neutralizer Blueprint	小型蒺藜能量中和器蓝图
21505	Small 'Integrative' Hull Repair Unit Blueprint	一体化小型结构维修组件蓝图
20618	Small 'Settler' Shield Booster Blueprint	小型殖民者护盾回充增量器蓝图
20556	Small 'Siesta' Capacitor Booster Blueprint	午休小型电容注电器蓝图
20628	Small 'Trapper' Shield Extender Blueprint	陷阱小型护盾扩展装置蓝图
23822	Small 'Upir' Energy Nosferatu Blueprint	小型吸血鬼掠能器蓝图
20626	Small 'Wolf' Shield Extender Blueprint	座狼小型护盾扩展装置蓝图
12712	Small Active Stealth System I Blueprint	小型反侦测系统蓝图 I
31419	Small Algid Energy Administrations Unit I Blueprint	小型冷凝能量管理单元蓝图 I
31425	Small Algid Energy Administrations Unit II Blueprint	小型冷凝能量管理单元蓝图 II
31503	Small Algid Hybrid Administrations Unit I Blueprint	小型冷凝混合管理单元蓝图 I
31509	Small Algid Hybrid Administrations Unit II Blueprint	小型冷凝混合管理单元蓝图 II
33077	Small Ancillary Armor Repairer Blueprint	小型辅助装甲维修器蓝图
31359	Small Ancillary Current Router I Blueprint	小型辅助电源路由器蓝图 I
31365	Small Ancillary Current Router II Blueprint	小型辅助电源路由器蓝图 II
41653	Small Ancillary Remote Armor Repairer Blueprint	小型辅助远程装甲维修器蓝图
41649	Small Ancillary Remote Shield Booster Blueprint	小型辅助远程护盾回充增量器蓝图
32775	Small Ancillary Shield Booster Blueprint	小型辅助护盾回充增量器蓝图
1099	Small Armor Repairer I Blueprint	小型装甲维修器蓝图 I
1184	Small Armor Repairer II Blueprint	小型装甲维修器蓝图 II
2816	Small Artillery Battery Blueprint	小型火炮塔台蓝图
32868	Small Audit Log Secure Container Blueprint	小型审计安全密码集装箱蓝图
2819	Small AutoCannon Battery Blueprint	小型自动加农炮塔台蓝图
31046	Small Auxiliary Nano Pump I Blueprint	小型辅助纳米聚合器蓝图 I
31052	Small Auxiliary Nano Pump II Blueprint	小型辅助纳米聚合器蓝图 II
31106	Small Auxiliary Thrusters I Blueprint	小型辅助推进器蓝图 I
31112	Small Auxiliary Thrusters II Blueprint	小型辅助推进器蓝图 II
31587	Small Bay Loading Accelerator I Blueprint	小型装卸加速装置蓝图 I
31593	Small Bay Loading Accelerator II Blueprint	小型装卸加速装置蓝图 II
2826	Small Beam Laser Battery Blueprint	小型集束激光炮台蓝图
2813	Small Blaster Battery Blueprint	小型疾速炮台蓝图
86179	Small Breacher Pod Launcher Blueprint	小型突破者座舱发射器蓝图
1186	Small Cap Battery I Blueprint	小型电容器电池蓝图 I
3489	Small Cap Battery II Blueprint	小型电容器电池蓝图 II
3567	Small Capacitor Booster I Blueprint	小型电容注电器蓝图 I
3569	Small Capacitor Booster II Blueprint	小型电容注电器蓝图 II
31371	Small Capacitor Control Circuit I Blueprint	小型电容器控制电路蓝图 I
31377	Small Capacitor Control Circuit II Blueprint	小型电容器控制电路蓝图 II
31118	Small Cargohold Optimization I Blueprint	小型货柜舱优化改造蓝图 I
31124	Small Cargohold Optimization II Blueprint	小型货柜舱优化改造蓝图 II
43902	Small Command Processor I Blueprint	小型指挥处理器蓝图 I
54848	Small Compact Vorton Projector Blueprint	小型紧凑型电弧弦投射器蓝图
54851	Small Consortium Vorton Projector Blueprint	小型财团电弧弦投射器蓝图
31765	Small Core Defense Capacitor Safeguard I Blueprint	小型核心防御电容器安全管理装置蓝图 I
31771	Small Core Defense Capacitor Safeguard II Blueprint	小型核心防御电容器安全管理装置蓝图 II
31777	Small Core Defense Charge Economizer I Blueprint	小型核心防御节能装置蓝图 I
31783	Small Core Defense Charge Economizer II Blueprint	小型核心防御节能装置蓝图 II
31789	Small Core Defense Field Extender I Blueprint	小型核心防御力场扩张装置蓝图 I
31795	Small Core Defense Field Extender II Blueprint	小型核心防御力场扩张装置蓝图 II
